Date,Open,High,Low,Close,Volume,AdjClose
2022-08-17,172.77,176.15,172.57,174.55,61086473.0,171.67
2022-08-18,173.74,174.9,173.12,174.15,47351175.0,171.28
2022-08-19,173.03,173.74,171.31,171.52,51819981.0,168.69
2022-08-22,169.71,169.86,167.13,167.57,47281325.0,164.81
2022-08-23,167.13,168.71,166.65,167.23,40081047.0,164.47
2022-08-24,167.41,168.11,166.24,167.53,40183318.0,164.77
2022-08-25,168.78,170.14,168.35,170.03,37654463.0,167.23
2022-08-26,170.57,171.05,163.56,163.62,52371892.0,160.92
2022-08-29,161.15,162.9,159.82,161.38,54532690.0,158.72
2022-08-30,162.16,162.56,157.72,158.91,58445551.0,156.29
2022-08-31,160.31,160.58,157.14,157.22,51675701.0,154.63
2022-09-01,156.64,158.42,154.67,157.96,57746715.0,155.35
2022-09-02,159.73,160.37,154.96,155.81,58508412.0,153.24
2022-09-06,156.46,157.09,153.69,154.53,56517573.0,151.98
2022-09-07,154.8,156.67,153.61,155.96,68453430.0,153.39
2022-09-08,154.65,156.36,152.68,154.46,64071159.0,151.91
2022-09-09,155.48,157.82,154.75,157.37,49750564.0,154.77
2022-09-12,159.6,164.26,159.3,163.43,78753651.0,160.73
2022-09-13,160.01,160.54,153.37,153.84,87158911.0,151.3
2022-09-14,154.76,157.1,153.61,155.31,65474174.0,152.75
2022-09-15,154.65,155.24,151.38,152.37,66350386.0,149.86
2022-09-16,151.21,151.35,148.37,150.7,92297663.0,148.21
2022-09-19,149.31,154.56,149.1,154.48,62375843.0,151.93
2022-09-20,153.4,158.08,153.08,156.9,87793543.0,154.31
2022-09-21,157.44,158.74,153.6,153.72,79131651.0,151.18
2022-09-22,152.3,154.47,150.91,152.74,68915401.0,150.22
2022-09-23,151.2,151.47,148.56,150.43,74353224.0,147.95
2022-09-26,149.66,153.78,149.64,150.77,71643441.0,148.28
2022-09-27,152.79,154.72,149.94,151.76,64998053.0,149.26
2022-09-28,147.64,150.65,144.84,149.84,111039393.0,147.37
2022-09-29,146.1,146.72,140.68,142.48,98773283.0,140.13
2022-09-30,141.2,143.1,138.0,138.2,87106210.0,135.92
2022-10-03,138.26,143.07,137.68,142.45,82722763.0,140.1
2022-10-04,145.03,146.22,144.26,146.1,63574086.0,143.69
2022-10-05,144.07,147.38,143.01,146.4,62976887.0,143.99
2022-10-06,145.89,147.54,145.22,145.43,51856533.0,143.03
2022-10-07,142.58,143.1,139.44,140.09,60802414.0,137.78
2022-10-10,140.42,141.89,138.57,140.42,58800151.0,138.1
2022-10-11,139.89,141.35,138.22,138.98,61306390.0,136.69
2022-10-12,139.13,140.36,138.16,138.34,54161218.0,136.06
2022-10-13,134.99,143.59,134.37,142.99,90294352.0,140.63
2022-10-14,144.29,144.52,138.19,138.38,67337698.0,136.1
2022-10-17,141.06,142.9,140.27,142.41,63873691.0,140.06
2022-10-18,145.34,146.7,140.61,143.75,81019756.0,141.38
2022-10-19,141.64,144.95,141.5,143.86,49161776.0,141.49
2022-10-20,143.02,145.89,142.65,143.39,48877905.0,141.02
2022-10-21,142.87,147.85,142.64,147.27,66568041.0,144.84
2022-10-24,147.11,150.23,146.0,149.45,58429666.0,146.99
2022-10-25,150.16,152.49,149.36,152.34,54969470.0,149.83
2022-10-26,150.9,151.99,148.04,149.35,65318650.0,146.89
2022-10-27,148.07,149.05,144.13,144.8,66936381.0,142.41
2022-10-28,148.08,157.5,147.82,155.74,131631088.0,153.17
2022-10-31,153.16,154.24,151.92,153.34,67248938.0,150.81
2022-11-01,155.06,155.45,149.13,150.65,62841242.0,148.17
2022-11-02,149.07,152.17,145.0,145.03,70959669.0,142.64
2022-11-03,142.07,142.8,138.75,138.88,72694765.0,136.59
2022-11-04,142.09,142.67,134.38,138.38,109809677.0,136.32
2022-11-07,137.11,139.15,135.67,138.92,63056199.0,136.86
2022-11-08,140.29,141.43,137.49,139.5,62927330.0,137.43
2022-11-09,138.47,138.55,134.59,134.87,53464494.0,132.87
2022-11-10,141.24,146.87,140.4,146.87,80019284.0,144.69
2022-11-11,145.82,150.0,144.37,149.7,70086656.0,147.48
2022-11-14,149.06,150.28,147.43,148.28,52169059.0,146.08
2022-11-15,152.25,153.59,148.56,150.04,69194368.0,147.81
2022-11-16,148.96,149.87,147.29,148.79,46067495.0,146.58
2022-11-17,146.56,151.48,146.15,150.72,59138702.0,148.48
2022-11-18,152.17,152.7,149.97,151.29,54764871.0,149.04
2022-11-21,150.08,150.37,147.71,148.01,43256924.0,145.81
2022-11-22,148.13,150.42,146.92,150.18,38202760.0,147.95
2022-11-23,149.43,151.83,149.34,151.07,44513767.0,148.82
2022-11-25,148.31,148.88,147.12,148.11,26091532.0,145.91
2022-11-28,145.18,146.64,143.38,144.22,50103346.0,142.08
2022-11-29,144.29,144.81,140.35,141.17,66144366.0,139.07
2022-11-30,141.42,148.03,140.55,148.03,68245060.0,145.83
2022-12-01,148.3,149.13,146.61,148.31,48315540.0,146.11
2022-12-02,146.01,148.0,145.65,147.81,44363190.0,145.61
2022-12-05,147.73,150.92,145.77,146.63,52452929.0,144.45
2022-12-06,147.06,147.3,141.94,142.91,48600368.0,140.79
2022-12-07,142.19,143.37,140.0,140.94,51108772.0,138.85
2022-12-08,142.4,143.52,141.1,142.65,44267422.0,140.53
2022-12-09,142.34,145.57,140.9,142.16,52260740.0,140.05
2022-12-12,142.9,144.5,141.06,144.49,44958746.0,142.34
2022-12-13,149.43,149.97,144.24,145.47,65659197.0,143.31
2022-12-14,145.35,146.66,141.16,143.21,59704420.0,141.08
2022-12-15,141.11,141.8,136.02,136.5,68097647.0,134.47
2022-12-16,136.69,137.65,133.73,134.51,76287323.0,132.51
2022-12-19,135.07,135.25,131.32,132.37,55810300.0,130.4
2022-12-20,131.4,133.25,129.9,132.3,59227848.0,130.33
2022-12-21,132.99,136.81,132.75,135.45,59010998.0,133.44
2022-12-22,134.42,134.56,130.3,132.23,57575140.0,130.26
2022-12-23,130.93,132.42,129.64,131.86,50329486.0,129.9
2022-12-27,131.42,131.42,128.72,130.03,52122468.0,128.1
2022-12-28,129.73,131.03,125.87,126.04,67700015.0,124.17
2022-12-29,127.99,130.49,127.73,129.61,60111956.0,127.68
2022-12-30,128.41,129.95,127.43,129.93,56782382.0,128.0
2023-01-03,130.25,130.9,124.17,125.07,80972048.0,123.21
2023-01-04,126.91,128.66,125.08,126.36,68010526.0,124.48
2023-01-05,127.2,127.77,124.76,125.02,60250831.0,123.16
2023-01-06,126.0,130.29,124.89,129.62,64421353.0,127.69
2023-01-09,130.52,133.41,129.89,130.15,53320917.0,128.22
2023-01-10,130.28,131.27,128.12,130.73,51125163.0,128.79
2023-01-11,131.21,133.51,130.46,133.49,51414827.0,131.51
2023-01-12,133.81,134.26,131.44,133.41,51955143.0,131.43
2023-01-13,131.95,134.92,131.66,134.76,43779108.0,132.76
2023-01-17,134.83,137.29,134.13,135.94,46840401.0,133.92
2023-01-18,136.82,138.61,135.03,135.21,50284661.0,133.2
2023-01-19,134.09,136.25,133.77,135.27,43664494.0,133.26
2023-01-20,135.21,138.02,134.22,137.87,54540584.0,135.82
2023-01-23,138.13,143.32,137.9,141.11,62585642.0,139.01
2023-01-24,140.31,143.16,140.3,142.53,44284503.0,140.41
2023-01-25,140.95,142.43,138.81,141.86,49457827.0,139.75
2023-01-26,143.15,144.25,141.9,143.96,39937944.0,141.82
2023-01-27,143.18,147.23,143.08,145.93,50487118.0,143.76
2023-01-30,144.96,145.55,142.85,143.0,45801580.0,140.87
2023-01-31,142.69,144.34,142.28,144.29,37758543.0,142.15
2023-02-01,143.94,146.61,141.32,145.43,56709425.0,143.27
2023-02-02,148.82,151.18,148.17,150.82,70180341.0,148.58
2023-02-03,147.94,157.38,147.83,154.5,108467761.0,152.2
2023-02-06,152.58,153.1,150.78,151.73,49400658.0,149.47
2023-02-07,150.73,155.23,150.63,154.65,59548857.0,152.35
2023-02-08,153.77,154.58,151.16,151.92,44704905.0,149.66
2023-02-09,153.79,154.33,150.42,150.87,38724526.0,148.63
2023-02-10,149.49,151.35,149.22,151.01,37699630.0,148.99
2023-02-13,150.96,154.26,150.92,153.85,43022921.0,151.79
2023-02-14,152.07,153.77,150.86,153.2,44030273.0,151.15
2023-02-15,153.12,155.5,152.88,155.33,46662146.0,153.26
2023-02-16,153.36,156.33,153.3,153.71,47064260.0,151.66
2023-02-17,152.35,153.0,150.85,152.55,41747205.0,150.51
2023-02-21,150.34,151.3,148.4,148.48,37423127.0,146.5
2023-02-22,148.81,149.95,147.16,148.91,37679338.0,146.92
2023-02-23,150.09,150.34,147.24,149.4,35265981.0,147.4
2023-02-24,147.13,147.19,145.72,146.71,39737438.0,144.75
2023-02-27,147.71,149.17,147.45,147.92,32019306.0,145.94
2023-02-28,147.05,149.08,146.83,147.41,30195044.0,145.44
2023-03-01,146.83,147.23,145.01,145.31,37145587.0,143.37
2023-03-02,144.41,146.71,143.9,145.91,36646909.0,143.96
2023-03-03,148.09,151.11,147.33,151.03,47751342.0,149.01
2023-03-06,153.81,156.3,153.46,153.83,65384332.0,151.78
2023-03-07,153.64,154.03,151.13,151.6,41641370.0,149.57
2023-03-08,152.77,153.47,151.83,152.87,37163169.0,150.83
2023-03-09,153.49,154.54,150.22,150.59,39962584.0,148.58
2023-03-10,150.21,150.94,147.6,148.5,50731374.0,146.52
2023-03-13,147.81,153.14,147.7,150.47,63598014.0,148.46
2023-03-14,151.27,153.4,150.1,152.59,50383686.0,150.55
2023-03-15,151.19,153.25,149.92,152.99,53542299.0,150.95
2023-03-16,152.15,156.46,151.64,155.85,56772468.0,153.77
2023-03-17,156.08,156.74,154.28,155.0,60218668.0,152.93
2023-03-20,155.03,157.82,154.15,157.4,51388859.0,155.3
2023-03-21,157.29,159.4,156.54,159.28,50287990.0,157.15
2023-03-22,159.29,162.14,157.81,157.83,54562750.0,155.72
2023-03-23,158.77,161.56,157.68,158.93,50035497.0,156.81
2023-03-24,158.88,160.34,157.85,160.25,41845530.0,158.11
2023-03-27,159.93,160.77,157.87,158.28,36560222.0,156.17
2023-03-28,157.99,158.49,155.98,157.65,34128815.0,155.54
2023-03-29,159.37,161.05,159.35,160.77,37058121.0,158.62
2023-03-30,161.59,162.47,161.27,162.36,34726065.0,160.19
2023-03-31,162.43,165.0,161.91,164.9,43105312.0,162.7
2023-04-03,164.27,166.29,164.21,166.17,37783464.0,163.95
2023-04-04,166.59,166.84,165.11,165.63,30911301.0,163.42
2023-04-05,164.74,165.05,161.8,163.76,38442588.0,161.57
2023-04-06,162.38,164.96,162.0,164.66,32014330.0,162.46
2023-04-10,161.39,162.03,160.08,162.03,35075771.0,159.87
2023-04-11,162.35,162.36,160.51,160.8,33513123.0,158.65
2023-04-12,161.22,162.06,159.78,160.1,36275318.0,157.96
2023-04-13,161.59,165.8,161.42,165.56,47988459.0,163.35
2023-04-14,164.59,166.32,163.82,165.21,35671612.0,163.0
2023-04-17,165.09,165.39,164.03,165.23,29441425.0,163.02
2023-04-18,166.07,167.41,165.65,166.47,34325344.0,164.25
2023-04-19,165.82,168.16,165.54,167.63,33918135.0,165.39
2023-04-20,166.09,167.87,165.56,166.65,36396842.0,164.42
2023-04-21,165.05,166.46,164.49,165.02,40190477.0,162.82
2023-04-24,164.95,165.6,163.89,165.33,28254221.0,163.12
2023-04-25,165.19,166.31,163.73,163.77,33810143.0,161.58
2023-04-26,163.05,165.28,162.8,163.76,30434474.0,161.57
2023-04-27,165.13,168.56,165.13,168.41,42923150.0,166.16
2023-04-28,168.48,169.85,167.88,169.68,37949458.0,167.41
2023-05-01,169.29,170.45,168.64,169.59,36206976.0,167.32
2023-05-02,170.09,170.35,167.54,168.54,34201074.0,166.29
2023-05-03,169.51,170.92,167.16,167.45,42181315.0,165.21
2023-05-04,164.83,167.04,164.31,165.79,46697419.0,163.58
2023-05-05,171.0,174.3,170.76,173.57,80103962.0,171.25
2023-05-08,172.52,173.85,172.11,173.5,38358735.0,171.18
2023-05-09,173.13,173.54,171.6,171.77,30446235.0,169.48
2023-05-10,173.01,174.03,171.9,173.56,37302251.0,171.24
2023-05-11,173.85,174.59,172.17,173.75,36120223.0,171.43
2023-05-12,173.62,174.06,171.0,172.57,32664382.0,170.5
2023-05-15,173.16,173.21,171.47,172.07,25615336.0,170.01
2023-05-16,171.99,173.14,171.79,172.07,30244924.0,170.01
2023-05-17,171.75,172.93,170.42,172.69,38067755.0,170.62
2023-05-18,173.0,175.24,172.58,175.05,43858785.0,172.95
2023-05-19,176.39,176.44,174.94,175.16,36733455.0,173.06
2023-05-22,173.96,174.71,173.45,174.2,29957059.0,172.11
2023-05-23,173.13,173.38,171.27,171.56,32391309.0,169.5
2023-05-24,171.09,172.42,170.52,171.84,30226951.0,169.78
2023-05-25,172.5,173.9,171.69,172.99,35249239.0,170.92
2023-05-26,173.31,175.77,173.11,175.43,36312158.0,173.33
2023-05-30,177.0,178.99,176.57,177.3,37542184.0,175.17
2023-05-31,177.32,179.35,176.76,177.25,49770843.0,175.12
2023-06-01,177.7,180.12,176.93,180.09,45182282.0,177.93
2023-06-02,181.05,181.78,179.26,180.95,43710407.0,178.78
2023-06-05,182.63,184.96,178.03,179.58,97095899.0,177.43
2023-06-06,180.0,180.12,177.43,179.21,47311241.0,177.06
2023-06-07,178.44,181.21,177.32,177.82,41768665.0,175.69
2023-06-08,177.89,180.84,177.46,180.57,33884755.0,178.4
2023-06-09,181.52,182.23,180.63,180.96,33993268.0,178.79
2023-06-12,181.27,183.89,180.97,183.79,30626518.0,181.59
2023-06-13,182.79,184.15,182.44,183.31,34783436.0,181.11
2023-06-14,183.31,184.39,182.02,183.95,38875820.0,181.74
2023-06-15,183.97,186.52,183.78,186.01,43776048.0,183.78
2023-06-16,186.61,186.99,184.27,184.92,49277200.0,182.7
2023-06-20,184.41,186.1,184.41,185.01,32064546.0,182.79
2023-06-21,184.89,185.41,182.59,183.96,31299088.0,181.75
2023-06-22,183.74,187.05,183.67,187.0,35847235.0,184.76
2023-06-23,185.55,187.56,185.01,186.68,33385731.0,184.44
2023-06-26,186.8,188.05,185.23,185.27,32745693.0,183.05
2023-06-27,185.91,188.39,185.67,188.06,34140221.0,185.8
2023-06-28,187.97,189.9,187.6,189.25,35149037.0,186.98
2023-06-29,189.07,190.04,188.94,189.59,31568621.0,187.32
2023-06-30,191.63,194.48,191.26,193.97,51003445.0,191.64
2023-07-03,193.8,193.88,191.76,192.46,22815136.0,190.15
2023-07-05,191.57,192.98,190.62,191.33,30647118.0,189.04
2023-07-06,189.91,192.02,189.2,191.81,29290464.0,189.51
2023-07-07,191.4,192.67,190.24,190.68,31801701.0,188.39
2023-07-10,189.23,189.99,187.03,188.61,40762633.0,186.35
2023-07-11,189.2,189.3,186.6,188.08,32009176.0,185.82
2023-07-12,189.68,191.7,188.47,189.77,40126428.0,187.49
2023-07-13,190.5,191.19,189.78,190.54,27460103.0,188.25
2023-07-14,190.25,191.18,189.63,190.69,28580889.0,188.4
2023-07-17,191.9,194.32,191.81,193.99,34325618.0,191.66
2023-07-18,193.4,194.33,192.41,193.73,34638185.0,191.41
2023-07-19,193.07,198.23,192.65,195.1,55062967.0,192.76
2023-07-20,195.08,196.47,192.49,193.13,43434218.0,190.81
2023-07-21,194.1,194.97,191.23,191.94,34825322.0,189.64
2023-07-24,193.4,194.91,192.25,192.75,27604708.0,190.44
2023-07-25,193.39,194.44,192.91,193.62,23373165.0,191.3
2023-07-26,193.71,195.64,193.32,194.5,28862326.0,192.17
2023-07-27,196.05,197.2,192.55,193.22,33613312.0,190.9
2023-07-28,194.7,196.63,194.14,195.83,29915068.0,193.48
2023-07-31,196.09,196.49,195.26,196.45,24375306.0,194.09
2023-08-01,196.24,196.73,195.28,195.61,23067120.0,193.26
2023-08-02,195.08,195.18,191.85,192.58,31124881.0,190.27
2023-08-03,191.56,192.37,190.69,191.17,35230583.0,188.88
2023-08-04,185.56,187.38,181.92,181.99,79982315.0,179.81
2023-08-07,182.14,183.13,177.35,178.85,69695776.0,176.71
2023-08-08,179.7,180.27,177.58,179.8,47710746.0,177.64
2023-08-09,180.83,180.93,177.01,178.19,42205824.0,176.05
2023-08-10,179.41,180.75,177.6,177.97,39410888.0,175.84
2023-08-11,177.35,178.62,176.66,177.79,34528246.0,175.89
2023-08-14,177.95,179.69,177.3,179.46,28856949.0,177.55
2023-08-15,178.93,179.48,177.05,177.45,27015120.0,175.56
2023-08-16,177.13,178.54,176.5,176.57,29571741.0,174.69
2023-08-17,177.2,177.51,173.48,174.0,40552835.0,172.15
2023-08-18,172.3,175.1,171.98,174.49,37530239.0,172.63
2023-08-21,175.1,176.13,173.73,175.84,28277904.0,173.97
2023-08-22,177.06,177.68,176.25,177.23,29150364.0,175.34
2023-08-23,178.56,181.55,178.32,181.12,36177421.0,179.19
2023-08-24,180.68,181.11,176.01,176.38,33758223.0,174.5
2023-08-25,177.41,179.15,175.82,178.61,32475040.0,176.71
2023-08-28,180.09,180.59,178.54,180.19,27996024.0,178.27
2023-08-29,179.72,184.9,179.5,184.12,37144668.0,182.16
2023-08-30,184.8,187.79,184.74,187.65,45296983.0,185.65
2023-08-31,187.86,189.12,187.48,187.87,35296005.0,185.87
2023-09-01,189.57,189.92,188.28,189.46,30193704.0,187.44
2023-09-05,188.22,189.98,187.61,189.7,29976406.0,187.68
2023-09-06,188.4,188.85,181.47,182.91,60969233.0,180.96
2023-09-07,175.14,178.21,173.54,177.56,82741400.0,175.67
2023-09-08,178.4,180.24,177.79,178.18,49666678.0,176.28
2023-09-11,180.08,180.3,177.34,179.36,42238795.0,177.45
2023-09-12,179.49,180.13,174.82,176.3,68838348.0,174.42
2023-09-13,176.49,177.3,173.98,174.21,58163100.0,172.35
2023-09-14,174.01,176.1,173.58,175.74,41213746.0,173.87
2023-09-15,176.41,176.5,173.82,175.01,57613758.0,173.14
2023-09-18,176.57,179.38,176.17,177.97,48844299.0,176.07
2023-09-19,177.52,179.63,177.13,179.07,38112949.0,177.16
2023-09-20,179.3,179.7,175.4,175.49,41869663.0,173.62
2023-09-21,174.55,176.3,173.86,173.93,42844210.0,172.08
2023-09-22,174.67,177.08,174.05,174.79,40708267.0,172.93
2023-09-25,174.2,176.97,174.15,176.08,34839137.0,174.2
2023-09-26,174.73,175.2,171.66,171.96,46331416.0,170.13
2023-09-27,172.56,173.04,169.05,170.43,48834513.0,168.61
2023-09-28,169.55,172.03,167.64,170.69,43349416.0,168.87
2023-09-29,172.02,173.07,170.34,171.21,33052792.0,169.39
2023-10-02,171.29,174.3,170.93,173.75,36645577.0,171.9
2023-10-03,172.29,173.63,170.82,172.4,36681746.0,170.56
2023-10-04,171.1,174.21,170.97,173.66,37635681.0,171.81
2023-10-05,173.74,175.45,172.68,174.91,34873480.0,173.05
2023-10-06,173.89,177.99,173.18,177.49,40265915.0,175.6
2023-10-09,176.84,179.05,175.8,178.99,31003303.0,177.08
2023-10-10,178.1,179.72,177.95,178.39,31073817.0,176.49
2023-10-11,178.2,179.85,177.6,179.8,32263909.0,177.88
2023-10-12,180.07,182.34,179.04,180.71,42374800.0,178.78
2023-10-13,181.39,181.93,178.14,178.85,34527171.0,176.94
2023-10-16,176.75,179.08,176.51,178.72,38606920.0,176.82
2023-10-17,176.68,178.42,174.8,177.15,43819636.0,175.26
2023-10-18,175.57,177.58,175.11,175.84,38676161.0,173.97
2023-10-19,176.0,177.84,175.19,175.46,38884579.0,173.59
2023-10-20,175.37,175.42,172.64,172.88,42092639.0,171.04
2023-10-23,170.97,174.01,169.99,173.0,40440044.0,171.16
2023-10-24,173.0,173.67,171.45,173.44,31959415.0,171.59
2023-10-25,171.92,173.06,170.65,171.1,37398079.0,169.28
2023-10-26,170.43,171.38,165.67,166.89,49518707.0,165.11
2023-10-27,166.91,168.96,166.83,168.22,39346316.0,166.43
2023-10-30,169.02,171.17,168.87,170.29,36579410.0,168.47
2023-10-31,169.27,170.9,167.9,170.77,28971047.0,168.95
2023-11-01,171.05,174.23,170.12,173.97,38224244.0,172.12
2023-11-02,175.5,177.78,175.46,177.57,45544595.0,175.68
2023-11-03,174.24,176.82,173.35,176.65,56096402.0,174.77
2023-11-06,176.36,179.43,176.21,179.23,43332852.0,177.32
2023-11-07,179.18,182.44,178.97,181.82,45868762.0,179.88
2023-11-08,182.41,183.45,181.59,182.89,35294139.0,180.94
2023-11-09,182.96,184.12,181.81,182.41,37027098.0,180.47
2023-11-10,183.97,186.57,183.53,186.4,40797728.0,184.66
2023-11-13,185.77,186.03,184.21,184.8,28575250.0,183.07
2023-11-14,187.69,188.11,186.3,187.44,38263286.0,185.69
2023-11-15,187.84,189.5,187.78,188.01,34135430.0,186.25
2023-11-16,189.53,190.96,188.65,189.71,39381450.0,187.94
2023-11-17,190.25,190.38,188.57,189.69,33252170.0,187.92
2023-11-20,189.89,191.91,189.88,191.45,30197601.0,189.66
2023-11-21,191.46,191.52,189.74,190.64,26024307.0,188.86
2023-11-22,191.49,192.93,190.82,191.31,28997260.0,189.52
2023-11-24,190.87,190.9,189.25,189.97,16869554.0,188.19
2023-11-27,189.91,190.67,188.9,189.79,24406092.0,188.01
2023-11-28,189.78,191.08,189.4,190.4,25974829.0,188.62
2023-11-29,190.91,192.09,188.97,189.37,26023528.0,187.6
2023-11-30,189.84,190.32,188.19,189.95,26306438.0,188.17
2023-12-01,190.33,191.56,189.23,191.24,28330314.0,189.45
2023-12-04,189.98,190.05,187.45,189.43,29219762.0,187.66
2023-12-05,190.21,194.4,190.18,193.42,46523695.0,191.61
2023-12-06,194.45,194.76,192.11,192.32,26334940.0,190.52
2023-12-07,193.63,195.0,193.59,194.27,27981393.0,192.45
2023-12-08,194.08,195.99,193.67,195.71,32380166.0,193.88
2023-12-11,193.22,193.49,191.42,193.18,38429623.0,191.37
2023-12-12,192.92,194.72,191.72,194.71,30138188.0,192.89
2023-12-13,195.08,198.0,194.85,197.96,45361345.0,196.11
2023-12-14,198.01,199.62,196.16,198.11,45256860.0,196.26
2023-12-15,197.53,198.4,197.0,197.57,49384170.0,195.72
2023-12-18,196.11,196.63,194.39,195.89,34182739.0,194.06
2023-12-19,196.15,196.95,195.89,196.94,23052074.0,195.1
2023-12-20,196.86,197.68,194.83,194.83,31457688.0,193.01
2023-12-21,196.13,197.08,193.5,194.68,30799952.0,192.86
2023-12-22,195.17,195.41,192.97,193.6,25585126.0,191.79
2023-12-26,193.61,193.89,192.83,193.05,19653316.0,191.24
2023-12-27,192.49,193.5,191.09,193.15,30849812.0,191.34
2023-12-28,194.09,194.66,193.17,193.58,23169409.0,191.77
2023-12-29,193.88,194.4,191.72,192.53,25228963.0,190.73
2024-01-02,187.17,188.44,183.88,185.64,53279235.0,183.9
2024-01-03,184.29,185.88,183.43,184.25,37312996.0,182.53
2024-01-04,182.17,183.09,180.88,181.91,45414756.0,180.21
2024-01-05,181.94,182.76,180.17,181.18,42239191.0,179.48
2024-01-08,182.14,185.6,181.5,185.56,35168928.0,183.82
2024-01-09,183.92,185.15,182.73,185.14,27547611.0,183.41
2024-01-10,184.31,186.4,183.92,186.19,29786955.0,184.45
2024-01-11,186.54,187.05,183.62,185.59,31492172.0,183.85
2024-01-12,186.05,186.74,185.19,185.92,25045890.0,184.18
2024-01-16,182.25,184.26,180.93,183.63,39911564.0,181.91
2024-01-17,181.33,182.93,180.3,182.68,32890633.0,180.97
2024-01-18,186.19,189.14,185.83,188.63,53267878.0,186.87
2024-01-19,189.4,191.95,188.82,191.56,43745144.0,189.77
2024-01-22,192.29,195.33,192.27,193.89,39435081.0,192.08
2024-01-23,195.01,195.75,193.82,195.18,29546397.0,193.35
2024-01-24,195.41,196.38,194.34,194.5,34128125.0,192.68
2024-01-25,195.22,196.27,193.11,194.17,36888369.0,192.35
2024-01-26,194.26,194.76,191.94,192.42,28758985.0,190.62
2024-01-29,192.01,192.2,189.58,191.73,28291420.0,189.94
2024-01-30,190.95,191.8,187.47,188.04,38485121.0,186.28
2024-01-31,187.13,187.15,184.4,184.4,32401413.0,182.67
2024-02-01,184.01,186.95,183.81,186.86,34693782.0,185.11
2024-02-02,179.87,187.33,179.25,185.85,68467141.0,184.11
2024-02-05,188.13,189.25,185.84,187.68,45029472.0,185.92
2024-02-06,186.9,189.31,186.76,189.3,28955479.0,187.53
2024-02-07,190.61,191.05,188.61,189.41,34027742.0,187.64
2024-02-08,189.35,189.54,187.35,188.32,27107545.0,186.56
2024-02-09,188.64,189.99,188.0,188.85,30605293.0,187.32
2024-02-12,188.44,188.67,186.79,187.15,26279659.0,185.64
2024-02-13,185.8,186.21,183.51,185.04,33179215.0,183.54
2024-02-14,185.32,185.53,182.44,184.15,34581979.0,182.66
2024-02-15,183.5,184.49,181.35,183.86,41726269.0,182.37
2024-02-16,183.42,184.85,181.66,182.31,31569856.0,180.83
2024-02-20,181.77,182.43,180.0,181.56,32238666.0,180.09
2024-02-21,181.94,182.89,180.66,182.32,26528379.0,180.84
2024-02-22,183.55,184.96,182.46,184.37,32661400.0,182.88
2024-02-23,185.01,185.05,182.23,182.52,27612204.0,181.04
2024-02-26,182.33,182.76,180.65,181.16,26907748.0,179.69
2024-02-27,181.09,183.93,179.56,182.63,39483990.0,181.15
2024-02-28,182.57,183.12,180.13,181.42,34926079.0,179.95
2024-02-29,181.26,182.57,179.53,180.75,49571475.0,179.29
2024-03-01,179.57,180.53,177.38,179.66,52233422.0,178.21
2024-03-04,176.14,176.9,173.79,175.1,56421441.0,173.68
2024-03-05,170.76,172.04,169.64,170.12,62166306.0,168.74
2024-03-06,171.11,171.24,168.68,169.12,45607764.0,167.75
2024-03-07,169.12,170.73,168.49,169.0,48235740.0,167.63
2024-03-08,168.98,173.7,168.94,170.73,55242483.0,169.35
2024-03-11,172.98,174.38,172.05,172.75,39718783.0,171.35
2024-03-12,173.19,174.03,171.01,173.23,38749087.0,171.83
2024-03-13,172.88,173.19,170.76,171.13,32769529.0,169.75
2024-03-14,173.0,174.31,172.05,173.0,48925668.0,171.6
2024-03-15,171.17,172.62,170.28,172.62,53168815.0,171.22
2024-03-18,175.57,177.71,173.52,173.72,47457668.0,172.31
2024-03-19,174.34,176.61,173.03,176.08,33654282.0,174.66
2024-03-20,175.72,178.67,175.09,178.67,34595017.0,177.22
2024-03-21,177.05,177.49,170.84,171.37,76625123.0,169.98
2024-03-22,171.69,173.05,170.06,172.28,45033414.0,170.89
2024-03-25,170.57,171.94,169.45,170.85,35807471.0,169.47
2024-03-26,170.02,171.42,169.58,169.71,36024422.0,168.34
2024-03-27,170.39,173.6,170.11,173.31,39222940.0,171.91
2024-03-28,171.71,172.23,170.51,171.48,38371850.0,170.09
2024-04-01,171.14,171.25,169.47,170.03,29782807.0,168.65
2024-04-02,169.08,169.34,168.23,168.84,29687197.0,167.47
2024-04-03,168.79,170.68,168.58,169.65,30257441.0,168.28
2024-04-04,170.33,171.92,168.82,168.82,35392217.0,167.45
2024-04-05,169.59,170.39,168.95,169.58,26712604.0,168.21
2024-04-08,168.99,169.2,168.24,168.45,24370203.0,167.09
2024-04-09,168.77,170.08,168.35,169.67,30262562.0,168.3
2024-04-10,168.8,169.09,167.11,167.78,32749366.0,166.42
2024-04-11,168.28,175.46,168.16,175.04,62644878.0,173.62
2024-04-12,174.26,178.36,174.21,176.55,74376299.0,175.12
2024-04-15,175.36,176.63,172.5,172.69,47490684.0,171.29
2024-04-16,171.75,173.76,168.27,169.38,51750621.0,168.01
2024-04-17,169.56,170.65,168.0,168.0,31488759.0,166.64
2024-04-18,168.07,168.64,166.55,167.04,28787187.0,165.69
2024-04-19,166.24,166.4,164.07,165.0,43133678.0,163.66
2024-04-22,165.57,167.26,164.77,165.84,29420692.0,164.5
2024-04-23,165.31,167.05,164.95,166.9,29160825.0,165.55
